Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1736612689,1,,Aggregated,8.700000,0.000000,110,120,120,120,120,120,130,140,540,540,540,419,0,111.53258383274078,117.14105884019988,111.53258383274078,537.428833078593,499.6968973747017
1736612690,1,,Aggregated,8.300000,0.000000,110,120,120,120,120,120,130,140,540,540,540,427,0,111.53258383274078,117.0994779182297,111.53258383274078,537.428833078593,499.6768149882904
1736612691,1,,Aggregated,8.100000,0.000000,110,120,120,120,120,120,140,150,540,540,540,436,0,111.53258383274078,117.11765382729402,111.53258383274078,537.428833078593,499.6949541284404
1736612692,1,,Aggregated,8.200000,0.000000,110,120,120,120,120,120,140,150,540,540,540,445,0,111.53258383274078,117.05245961529317,111.53258383274078,537.428833078593,499.6876404494382
1736612693,1,,Aggregated,8.200000,0.000000,110,120,120,120,120,120,130,150,540,540,540,453,0,111.53258383274078,116.99708413680148,111.53258383274078,537.428833078593,499.6754966887417
1736612694,1,,Aggregated,8.100000,0.000000,110,120,120,120,120,120,130,150,540,540,540,462,0,111.53258383274078,116.94440212114856,111.53258383274078,537.428833078593,499.66017316017314
1736612695,1,,Aggregated,8.200000,0.000000,110,120,120,120,120,120,140,150,540,540,540,471,0,111.53258383274078,116.93065672976434,111.53258383274078,537.428833078593,499.6687898089172
1736612696,1,,Aggregated,8.200000,0.000000,110,120,120,120,120,120,140,150,540,540,540,479,0,111.53258383274078,116.88604311519818,111.53258383274078,537.428833078593,499.6471816283925
1736612697,1,,Aggregated,8.100000,0.000000,110,120,120,120,120,120,140,150,540,540,540,488,0,111.53258383274078,116.8545701585855,111.53258383274078,537.428833078593,499.6413934426229
1736612698,1,,Aggregated,8.200000,0.000000,110,120,120,120,120,120,140,150,540,540,540,497,0,111.53258383274078,116.79584085538428,111.53258383274078,537.428833078593,499.6277665995976
1736612699,1,,Aggregated,8.200000,0.000000,110,120,120,120,120,120,130,140,540,540,540,506,0,111.53258383274078,116.74073383786343,111.53258383274078,537.428833078593,499.62450592885375
1736612700,1,,Aggregated,8.600000,0.000000,110,120,120,120,120,120,130,140,540,540,540,515,0,111.53258383274078,116.69534981675736,111.53258383274078,537.428833078593,499.6116504854369
1736612701,1,,Aggregated,8.700000,0.000000,110,120,120,120,120,120,130,140,540,540,540,523,0,111.53258383274078,116.66175252918232,111.53258383274078,537.428833078593,499.61376673040155
1736612702,1,,Aggregated,8.700000,0.000000,110,120,120,120,120,120,130,140,540,540,540,532,0,111.53258383274078,116.61773760885322,111.53258383274078,537.428833078593,499.60526315789474
1736612703,1,,Aggregated,8.700000,0.000000,110,120,120,120,120,120,130,140,540,540,540,541,0,111.53258383274078,116.57921385920353,111.53258383274078,537.428833078593,499.60998151571164
1736612704,1,,Aggregated,8.800000,0.000000,110,120,120,120,120,120,130,140,540,540,540,550,0,111.53258383274078,116.52928096919574,111.53258383274078,537.428833078593,499.61636363636364
1736612705,1,,Aggregated,8.700000,0.000000,110,120,120,120,120,120,130,140,540,540,540,559,0,111.53258383274078,116.4898297429578,111.53258383274078,537.428833078593,499.6279069767442
1736612706,1,,Aggregated,8.700000,0.000000,110,120,120,120,120,120,130,140,540,540,540,567,0,111.53258383274078,116.45587101969637,111.53258383274078,537.428833078593,499.6384479717813
1736612707,1,,Aggregated,8.800000,0.000000,110,120,120,120,120,120,130,140,540,540,540,576,0,111.53258383274078,116.41554447730111,111.53258383274078,537.428833078593,499.64930555555554
1736612708,1,,Aggregated,8.800000,0.000000,110,120,120,120,120,120,130,140,540,540,540,585,0,111.53258383274078,116.37586530091033,111.53258383274078,537.428833078593,499.64444444444445
1736612709,1,,Aggregated,8.700000,0.000000,110,120,120,120,120,120,130,140,540,540,540,594,0,111.53258383274078,116.36040199184256,111.53258383274078,537.428833078593,499.6111111111111
1736612710,1,,Aggregated,8.700000,0.000000,110,120,120,120,120,120,130,140,540,540,540,602,0,111.53258383274078,116.32256047874442,111.53258383274078,537.428833078593,499.609634551495
1736612711,1,,Aggregated,8.800000,0.000000,110,120,120,120,120,120,130,140,540,540,540,611,0,111.53258383274078,116.29758052239819,111.53258383274078,537.428833078593,499.6170212765957
1736612712,1,,Aggregated,8.800000,0.000000,110,120,120,120,120,120,130,140,540,540,540,620,0,111.53258383274078,116.2504610042238,111.53258383274078,537.428833078593,499.6225806451613
1736612713,1,,Aggregated,8.700000,0.000000,110,120,120,120,120,120,130,140,540,540,540,629,0,111.53258383274078,116.22604356844731,111.53258383274078,537.428833078593,499.6359300476947
1736612714,1,,Aggregated,8.700000,0.000000,110,120,120,120,120,120,130,140,540,540,540,638,0,111.53258383274078,116.18748090819669,111.53258383274078,537.428833078593,499.6332288401254
1736612715,1,,Aggregated,8.800000,0.000000,110,120,120,120,120,120,130,140,540,540,540,646,0,111.53258383274078,116.15860865966074,111.53258383274078,537.428833078593,499.6393188854489
1736612716,1,,Aggregated,8.800000,0.000000,110,120,120,120,120,120,130,140,540,540,540,655,0,111.53258383274078,116.13150055001255,111.53258383274078,537.428833078593,499.6534351145038
1736612717,1,,Aggregated,8.800000,0.000000,110,120,120,120,120,120,130,140,540,540,540,664,0,111.53258383274078,116.13500386712153,111.53258383274078,537.428833078593,499.6280120481928
1736612718,1,,Aggregated,8.700000,0.000000,110,120,120,120,120,120,130,140,540,540,540,673,0,111.53258383274078,116.10826972822201,111.53258383274078,537.428833078593,499.6255572065379
1736612719,1,,Aggregated,8.800000,0.000000,110,120,120,120,120,120,130,140,540,540,540,681,0,111.53258383274078,116.1375555952412,111.53258383274078,537.428833078593,499.6167400881057
1736612720,1,,Aggregated,8.800000,0.000000,110,120,120,120,120,120,130,140,540,540,540,690,0,111.53258383274078,116.12328542295195,111.53258383274078,537.428833078593,499.6202898550725
1736612721,1,,Aggregated,8.700000,0.000000,110,120,120,120,120,120,130,140,540,540,540,699,0,111.53258383274078,116.0874397724398,111.53258383274078,537.428833078593,499.61087267525033
1736612722,1,,Aggregated,8.700000,0.000000,110,120,120,120,120,120,130,140,540,540,540,708,0,111.53258383274078,116.05366223030013,111.53258383274078,537.428833078593,499.61581920903956
1736612723,1,,Aggregated,8.700000,0.000000,110,120,120,120,120,120,130,140,540,540,540,716,0,111.53258383274078,116.02648845503064,111.53258383274078,537.428833078593,499.62011173184356
1736612724,1,,Aggregated,8.700000,0.000000,110,120,120,120,120,120,130,140,540,540,540,725,0,111.39220790937543,115.99440342457643,111.39220790937543,537.428833078593,499.61655172413793
1736612725,1,,Aggregated,8.700000,0.000000,110,120,120,120,120,120,130,140,540,540,540,734,0,111.39220790937543,116.00419417548954,111.39220790937543,537.428833078593,499.6076294277929
1736612726,1,,Aggregated,8.700000,0.000000,110,120,120,120,120,120,130,140,540,540,540,742,0,111.39220790937543,116.03592748244135,111.39220790937543,537.428833078593,499.60377358490564
1736612727,1,,Aggregated,8.700000,0.000000,110,120,120,120,120,120,130,140,540,540,540,751,0,111.39220790937543,116.00913385520832,111.39220790937543,537.428833078593,499.5965379494008
1736612728,1,,Aggregated,8.700000,0.000000,110,120,120,120,120,120,130,140,540,540,540,760,0,111.39220790937543,115.97922075674624,111.39220790937543,537.428833078593,499.6013157894737
1736612729,1,,Aggregated,8.700000,0.000000,110,120,120,120,120,120,130,140,540,540,540,769,0,111.39220790937543,115.9583471857147,111.39220790937543,537.428833078593,499.592977893368
